revisionId,linesAdded,linesDeleted,numberOfFilesModified
1647,5279,0,1
1648,5279,0,1
1649,26,0,2
1650,26,0,2
1651,26,0,2
1652,2,149,11
1653,2,149,11
1654,2,149,11
1655,286,148,4
1656,286,146,4
1657,286,146,4
1658,286,146,4
1659,286,148,4
1660,29,4,4
1661,29,4,4
1662,8,6,3
1663,8,6,3
1664,26,0,3
1665,26,0,3
1666,6,0,1
1667,26,0,3
1668,8,0,2
1669,26,0,3
1670,26,8,3
1671,26,8,3
1672,8,8,1
1673,20,21,8
1674,20,21,8
1675,20,21,8
1676,5,1,2
1677,5,1,2
1678,5,1,2
1679,5,1,2
1680,5,1,2
1681,44,42,2
1682,44,42,2
1683,44,42,2
1684,67,25,4
1685,67,25,4
1686,67,25,4
1687,2,0,1
1688,2,0,1
1689,260,9,2
1690,258,9,2
1691,258,9,2
1692,46,39,2
1693,33,5,1
1694,33,5,1
1695,8,6,2
1696,8,6,2
1697,1,1,1
1698,1,1,1
1699,8,6,3
1700,8,6,3
1701,5384,0,1
1702,5384,0,1
1703,1,1,1
1704,1,1,1
1705,20,12,6
1706,20,12,6
1707,20,12,6
1708,150,181,63
1709,108,85,30
1710,150,181,63
1711,105,83,27
1712,292,293,2
1713,294,294,2
1714,293,293,2
1715,293,293,2
1716,4,2,1
1717,4,2,1
1718,3,3,1
1719,3,3,1
1720,9,9,4
1721,9,9,4
1722,3,3,1
1723,3,3,1
1724,565,342,148
1725,492,286,117
1726,565,342,148
1727,565,342,148
1728,50,66,1
1729,50,66,1
1730,50,66,1
1731,50,66,1
1732,1,0,1
1733,1,0,1
1734,1,0,1
1735,1,0,1
1736,1,0,1
1737,711,642,48
1738,751,653,56
1739,744,653,56
1740,710,643,47
1741,724,647,51
1742,745,652,56
1743,745,652,56
1744,751,653,56
1745,745,652,56
1746,741,650,55
1747,737,650,53
1748,751,653,56
1749,710,642,47
1750,139,368,50
1751,139,368,50
1752,139,368,50
1753,9,61,10
1754,9,61,10
1755,9,61,10
1756,6,67,11
1757,6,67,11
1758,7,0,1
1759,7,0,1
1760,36,3,2
1761,36,3,2
1762,47,15,3
1763,47,15,3
1764,20,0,1
1765,20,0,1
1766,116,40,3
1767,114,40,3
1768,116,40,3
1769,75,205,29
1770,75,205,29
1771,50,126,14
1772,50,126,14
1773,15,49,14
1774,15,49,14
1775,15,49,14
1776,5,1,1
1777,5,1,1
1778,28,28,1
1779,28,28,1
1780,80,265,42
1781,80,265,42
1782,22,71,11
1783,22,71,11
1784,7,3,2
1785,7,3,2
1786,7,3,2
1787,7,3,2
1788,9,2,2
1789,17,61,1
1790,17,61,1
1791,17,61,1
1792,3,6,1
1793,3,6,1
1794,230,639,98
1795,230,639,98
1796,118,383,55
1797,116,380,55
1798,118,383,55
1799,1,1,1
1800,1,1,1
1801,7,5,1
1802,7,5,1
1803,3,0,1
1804,3,0,1
1805,296,41,8
1806,295,38,8
1807,294,38,8
1808,296,41,8
1809,64,9,1
1810,64,9,1
1811,1,1,1
1812,1,1,1
1813,43,4,3
1814,43,4,3
1815,12,0,3
1816,12,0,3
1817,4,1,1
1818,4,1,1
1819,65,23,5
1820,65,23,5
1821,65,23,5
1822,35,8,2
1823,35,8,2
1824,1,2,1
1825,1,2,1
1826,23,3,1
1827,20,4,1
1828,20,4,1
1829,105,56,3
1830,105,56,3
1831,1,0,1
1832,1,0,1
1833,1,0,1
1834,1,0,1
1835,1,0,1
1836,1,0,1
1837,0,64,8
1838,0,64,8
1839,148,88,2
1840,148,88,2
1841,9,22,4
1842,66,29,9
1843,65,29,9
1844,65,29,9
1845,66,29,9
1846,7,7,1
1847,7,7,1
1848,92,20,2
1849,92,20,2
1850,546,290,11
1851,546,290,11
1852,546,290,11
1853,4,15,2
1854,3,17,3
1855,3,17,3
1856,19,0,3
1857,19,0,3
1858,8,7,1
1859,8,7,1
1860,4,21,4
1861,4,21,4
1862,2,3,1
1863,2,3,1
1864,2,3,1
1865,127,0,6
1866,127,0,6
1867,7,1,1
1868,7,1,1
1869,33,11,4
1870,33,11,4
1871,12,33,9
1872,12,33,9
1873,178,154,27
1874,178,154,27
1875,91,307,54
1876,98,318,54
1877,98,318,54
1878,79,291,54
1879,260,0,4
1880,260,0,4
1881,7,2,1
1882,7,2,1
1883,9,8,3
1884,9,8,3
1885,59,27,2
1886,59,27,2
1887,42,7,2
1888,42,7,2
1889,17,2,1
1890,17,2,1
1891,72,1,5
1892,72,1,5
1893,5,2,1
1894,3,3,1
1895,4,1,1
1896,15,16,2
1897,15,16,2
1898,2,0,1
1899,2,0,1
1900,2,0,1
1901,10,6,3
1902,10,6,3
1903,10,6,3
1904,9,6,3
1905,36,18,7
1906,36,18,7
1907,36,18,7
1908,115,38,1
1909,115,38,1
1910,115,38,1
1911,121,38,1
1912,5,1,1
1913,5,1,1
1914,6,2,1
1915,1,10,3
1916,1,10,3
1917,13,0,3
1918,13,0,3
1919,12,10,1
1920,15,16,2
1921,15,16,2
1922,7,387,8
1923,7,419,8
1924,7,419,8
1925,16,0,2
1926,16,0,2
1927,57,39,3
1928,57,39,3
1929,41,0,2
1930,41,0,2
1931,180,9,2
1932,174,9,2
1933,174,9,2
1934,3,0,1
1935,3,0,1
1936,3,0,1
1937,3,0,1
1938,3,0,1
1939,5,1,1
1940,5,1,1
1941,42,63,3
1942,43,63,3
1943,42,63,3
1944,42,63,3
1945,42,63,3
1946,42,63,3
1947,42,63,3
1948,42,63,3
1949,25,78,8
1950,25,78,8
1951,25,78,8
1952,2,4,1
1953,2,4,1
1954,7,5,1
1955,7,5,1
1956,3,0,1
1957,3,0,1
1958,50,44,4
1959,50,44,4
1960,50,44,4
1961,3,0,1
1962,3,0,1
1963,3,0,1
1964,23,6,3
1965,23,6,3
1966,2,2,1
1967,2,2,1
1968,34,0,4
1969,34,0,4
1970,7,4,1
1971,8,5,2
1972,5,5,2
1973,7,4,1
1974,7,0,1
1975,7,0,1
1976,5,5,2
1977,5,5,2
1978,5,5,2
1979,5,5,2
1980,23,9,5
1981,23,9,5
1982,1009,36,3
1983,1009,36,3
1984,5,1,1
1985,5,1,1
1986,1,0,1
1987,1,0,1
1988,104,87,1
1989,104,87,1
1990,11,1,2
1991,11,1,2
1992,4,1,1
1993,4,1,1
1994,6,2,2
1995,6,2,2
1996,6,2,2
1997,9,9,7
1998,9,9,7
1999,23,9,5
2000,23,9,5
2001,23,9,5
2002,27,10,1
2003,27,10,1
2004,3,3,3
2005,3,3,3
2006,2,2,1
2007,2,2,1
2008,27,20,1
2009,8,4,1
2010,31,29,4
2011,3,2,1
2012,43,44,6
2013,3,2,1
2014,45,46,6
2015,3,2,1
2016,31,29,4
2017,3,2,1
2018,55,29,4
2019,55,29,4
2020,0,8,1
2021,55,30,4
2022,1,0,1
2023,1,0,1
2024,0,24,1
2025,0,24,1
2026,13,4,4
2027,7,1,2
2028,13,4,4
2029,438,135,7
2030,438,135,7
2031,445,142,8
2032,445,142,8
2033,500,135,8
2034,23,6,3
2035,23,6,3
2036,8,8,1
2037,8,8,1
2038,8,8,1
2039,52,0,3
2040,52,0,3
2041,52,0,3
2042,24,0,1
2043,24,0,1
2044,24,0,1
2045,11,7,4
2046,10,7,4
2047,13,7,4
2048,13,7,4
2049,51,10,14
2050,51,10,14
2051,60,19,14
2052,60,19,14
2053,51,10,14
2054,24,0,2
2055,24,0,2
2056,31,0,2
2057,31,0,2
2058,31,0,2
2059,24,0,2
2060,31,2,3
2061,31,2,3
2062,31,2,3
2063,31,2,3
2064,31,2,3
2065,1,1,1
2066,1,1,1
2067,129,0,5
2068,129,0,5
2069,129,0,5
2070,337,337,11
2071,337,337,11
2072,2,2,2
2073,2,2,2
2074,2,2,2
2075,6,8,3
2076,6,8,3
2077,10,0,3
2078,10,0,3
2079,9,0,2
2080,9,0,2
2081,9,0,2
2082,4,2,1
2083,23,7,3
2084,23,7,3
2085,4,2,1
2086,4,2,1
2087,5,0,1
2088,5,0,1
2089,28,5,1
2090,28,5,1
2091,28,5,1
2092,28,5,1
2093,28,5,1
2094,1,1,1
2095,1,1,1
2096,9,8,3
2097,9,8,3
2098,18,17,1
2099,18,17,1
2100,16,11,1
2101,16,11,1
2102,37,0,1
2103,37,0,1
2104,34,18,2
2105,34,18,2
2106,18,0,1
2107,18,0,1
2108,9,2,2
2109,9,2,2
2110,5,0,1
2111,5,0,1
2112,12,7,2
2113,12,7,2
2114,16,8,1
2115,16,8,1
2116,0,8,2
2117,0,8,2
2118,23,38,1
2119,23,38,1
2120,25,13,1
2121,25,13,1
2122,2,4,1
2123,2,4,1
2124,4,27,1
2125,4,27,1
2126,1,28,2
2127,1,28,2
2128,17,14,3
2129,17,14,3
2130,54,44,2
2131,54,44,2
2132,160,0,1
2133,160,0,1
2134,2,2,1
2135,2,2,1
2136,56,75,1
2137,56,75,1
2138,6,0,1
2139,6,0,1
2140,2,2,1
2141,2,2,1
2142,3,1,1
2143,3,1,1
2144,0,6,1
2145,0,6,1
2146,36,25,2
2147,36,25,2
2148,8,0,1
2149,8,0,1
2150,1,1,1
2151,1,1,1
2152,3,3,1
2153,3,3,1
2154,3,2,1
2155,3,2,1
2156,0,46,14
2157,0,46,14
2158,17,17,14
2159,15,15,14
2160,15,15,14
2161,1,1,1
2162,1,1,1
2163,1,1,1
2164,1,1,1
2165,98,2,2
2166,98,2,2
2167,98,2,2
2168,98,2,2
2169,98,2,2
2170,9,36,18
2171,9,36,18
2172,1,1,1
2173,1,1,1
2174,46,18,5
2175,46,18,5
2176,46,18,5
2177,1,1,1
2178,1,1,1
2179,2,25,4
2180,2,25,4
2181,1,1,1
2182,1,1,1
2183,365,26,14
2184,365,26,14
2185,425,91,19
2186,4,4,2
2187,4,4,2
2188,2,9,1
2189,52,9,2
2190,52,9,2
2191,2,9,1
2192,19,73,5
2193,19,73,5
2194,2,2,2
2195,2,2,2
2196,161,28,5
2197,161,28,5
2198,161,28,5
2199,15,15,6
2200,15,15,6
2201,38,0,1
2202,38,0,1
2203,87,3,2
2204,87,3,2
2205,87,3,2
2206,1,1,1
2207,77,6,3
2208,77,6,3
2209,4,0,1
2210,4,0,1
2211,80,3,3
2212,80,3,3
2213,49,33,2
2214,49,33,2
2215,58,30,4
2216,14,0,3
2217,7,0,1
2218,361,199,5
2219,280,168,5
2220,362,199,5
2221,360,198,5
2222,362,199,5
2223,21,2,2
2224,21,2,2
2225,3,13,1
2226,3,13,1
2227,3,3,1
2228,14,60,10
2229,14,60,10
2230,167,0,6
2231,167,0,6
2232,4,22,4
2233,4,22,4
2234,12,63,15
2235,12,63,15
2236,12,63,15
2237,5,5,2
2238,5,5,2
2239,1904,0,3
2240,1904,0,3
2241,1,1,1
2242,1,1,1
2243,49,26,1
2244,17,1,1
2245,17,1,1
2246,49,26,1
2247,9,23,10
2248,9,23,10
2249,12,57,17
2250,12,57,17
2251,65,65,5
2252,65,65,5
2253,181,406,1
2254,181,406,1
2255,12,76,20
2256,12,76,20
2257,3,16,6
2258,3,16,6
2259,6,27,10
2260,6,27,10
2261,6,27,10
2262,15,52,18
2263,15,52,18
2264,15,52,18
2265,23,12,6
2266,23,12,6
2267,17,77,2
2268,17,77,2
2269,17,77,2
2270,17,77,2
2271,17,77,2
2272,40,47,3
2273,40,47,3
2274,40,47,3
2275,40,47,3
2276,18,10,1
2277,18,10,1
2278,16,2,2
2279,16,2,2
2280,25,76,20
2281,25,76,20
2282,25,76,20
2283,22,62,25
2284,22,62,25
2285,22,62,25
2286,4,1,1
2287,4,1,1
2288,4,1,1
2289,4,1,1
2290,4,1,1
2291,4,1,1
2292,4,1,1
2293,4,7,3
2294,4,7,3
2295,4,7,3
2296,72,1,4
2297,72,1,4
2298,13,4,1
2299,13,4,1
2300,30,1,1
2301,30,1,1
2302,30,1,1
2303,15,2,2
2304,15,2,2
2305,5,23,3
2306,5,23,3
2307,6,1,2
2308,6,1,2
2309,6,1,2
2310,28,81,37
2311,28,81,37
2312,28,81,37
2313,40,165,14
2314,40,165,14
2315,40,165,14
2316,1,1,1
2317,1,1,1
2318,6,0,2
2319,6,0,2
2320,46,0,3
2321,46,0,3
2322,14,0,1
2323,14,0,1
2324,1,0,1
2325,1,0,1
2326,21,5,1
2327,24,8,1
2328,24,8,1
2329,1,1,1
2330,1,1,1
2331,2,5,1
2332,2,5,1
2333,3,3,1
2334,3,3,1
2335,14,10,1
2336,14,10,1
2337,0,18,1
2338,0,18,1
2339,147,241,5
2340,147,241,5
2341,147,241,5
2342,70,6,1
2343,70,6,1
2344,8,8,1
2345,8,8,1
2346,63,240,74
2347,63,240,74
2348,85,184,36
2349,85,184,36
2350,10,38,12
2351,10,38,12
2352,12,59,16
2353,12,59,16
2354,40,8,5
2355,40,8,5
2356,367,185,1
2357,368,185,1
2358,363,200,1
2359,363,200,1
2360,368,200,1
2361,2267,0,3
2362,2267,0,3
2363,2267,0,3
2364,2035,0,2
2365,5,5,1
2366,5,5,1
2367,226,67,1
2368,226,67,1
2369,14,22,10
2370,18,28,13
2371,18,28,13
2372,18,28,13
2373,3,1,1
2374,3,1,1
2375,3,1,1
2376,1,65,2
2377,1,65,2
2378,2,2,1
2379,2,2,1
2380,59,0,25
2381,66,19,25
2382,56,20,25
2383,55,19,25
2384,56,20,25
2385,56,20,25
2386,1,1,1
2387,1,1,1
2388,1,1,1
2389,0,3,4
2390,0,3,4
2391,298,241,1
2392,298,241,1
2393,298,241,1
2394,18,4,1
2395,18,4,1
2396,20,4,1
2397,11,0,1
2398,11,0,1
2399,11,0,1
2400,11,0,1
2401,375,106,4
2402,370,101,4
2403,377,108,4
2404,375,106,4
2405,375,106,4
2406,377,108,4
2407,370,101,4
2408,377,108,4
2409,4,1,1
2410,4,1,1
2411,49,33,2
2412,49,33,2
2413,16,58,15
2414,16,58,15
2415,16,58,15
2416,16,58,15
2417,2,0,1
2418,2,0,1
2419,10,0,3
2420,10,0,3
2421,13,0,3
2422,13,0,3
2423,8,41,12
2424,8,41,12
2425,25,84,33
2426,25,84,33
2427,23,46,3
2428,23,46,3
2429,23,46,3
2430,22,47,3
2431,23,46,3
2432,23,46,3
2433,23,46,3
2434,8,51,15
2435,8,51,15
2436,8,51,15
2437,8,51,15
2438,9,13,1
2439,9,13,1
2440,18,162,14
2441,18,162,14
2442,18,162,14
2443,18,162,14
2444,13,72,22
2445,13,72,22
2446,17,73,19
2447,17,73,19
2448,12,49,17
2449,12,49,17
2450,16,36,18
2451,16,36,18
2452,1,1,1
2453,1,1,1
2454,1,1,1
2455,1,1,1
2456,1,1,1
2457,1,1,1
2458,25,102,22
2459,25,102,22
2460,15,74,20
2461,15,74,20
2462,1009,36,3
2463,1008,32,3
2464,1009,36,3
2465,27,27,14
2466,27,27,14
2467,27,27,14
2468,27,27,14
2469,749,519,6
2470,749,519,6
2471,750,520,6
2472,749,519,6
2473,5,7,1
2474,5,7,1
2475,5,7,1
2476,5,7,1
2477,1,1,1
2478,1,1,1
2479,1,1,1
2480,1,1,1
2481,83,83,40
2482,83,83,40
2483,82,82,39
2484,82,82,39
2485,4,5,2
2486,4,5,2
2487,204,3,2
2488,204,3,2
2489,3,11,2
2490,2,11,2
2491,2,11,2
2492,1,1,1
2493,1,1,1
2494,1,1,1
2495,1,1,1
2496,1,1,1
2497,1,1,1
2498,3,1,1
2499,3,1,1
2500,1,16,3
2501,1,16,3
2502,6,4,1
2503,6,4,1
2504,1,1,1
2505,1,1,1
2506,33,3,1
2507,33,3,1
2508,42,5,4
2509,42,5,4
2510,2,2,1
2511,2,2,1
2512,214,12,1
2513,214,12,1
2514,4,317,2760
2515,4,317,2760
2516,3,0,1
2517,3,0,1
2518,3,0,1
2519,3,2,2
2520,7,2,2
2521,2,1,1
2522,7,2,2
2523,7,2,2
2524,7,4,3
2525,1,0,1
2526,7,4,3
2527,49,33,2
2528,49,33,2
2529,49,33,2
2530,42,5,4
2531,42,5,4
2532,33,3,1
2533,33,3,1
2534,33,3,1
2535,33,3,1
2536,9,16,3
2537,9,16,3
2538,1,1,1
2539,1,1,1
2540,167,20,3
2541,167,20,3
2542,27,1,6
2543,27,1,6
2544,112,114,34
2545,112,114,34
2546,112,114,34
2547,112,114,34
2548,112,114,34
2549,112,114,34
2550,12,0,3
2551,12,0,3
2552,58,2,6
2553,58,2,6
2554,58,2,6
2555,30,1,1
2556,30,1,1
2557,4,1,1
2558,4,1,1
2559,9,0,1
2560,9,0,1
2561,286,15,13
2562,286,15,13
2563,289,15,13
2564,9,1,1
2565,9,1,1
2566,14,15,4
2567,14,15,4
2568,15,15,4
2569,14,15,4
2570,1,1,1
2571,1,1,1
2572,1,1,1
2573,1,1,1
2574,1,1,1
2575,1,1,1
2576,1,1,1
2577,0,19,1
2578,0,19,1
2579,0,19,1
2580,27,1,6
2581,27,1,6
2582,2,2,1
2583,2,2,1
2584,21,4,2
2585,21,4,2
2586,10,2,1
2587,10,2,1
2588,2968,0,1
2589,2968,0,1
2590,1291,0,1
2591,1291,0,1
2592,5047,0,1
2593,5047,0,1
2594,1177,0,1
2595,1177,0,1
2596,5400,0,1
2597,5400,0,1
2598,7,1513,73
2599,7,1513,73
2600,3,3,2
2601,7,3,3
2602,7,3,3
2603,1,1,1
2604,1,1,1
2605,55,2,2
2606,55,2,2
2607,89,89,23
2608,89,93,23
2609,89,92,23
2610,88,88,22
2611,89,92,23
2612,5,1,1
2613,3,0,1
2614,3,0,1
2615,22,22,5
2616,22,22,5
2617,8,1,8
2618,8,1,8
2619,8,1,8
2620,145,128,2
2621,145,128,2
2622,157,47,3
2623,156,47,3
2624,156,47,3
2625,157,47,3
2626,156,47,3
2627,156,47,3
2628,157,47,3
2629,53,2,3
2630,53,2,3
2631,45,0,2
2632,17,14,1
2633,17,14,1
2634,2,4,1
2635,2,4,1
2636,2,4,1
2637,1,0,1
2638,1,0,1
2639,28,1,5
2640,28,1,5
2641,53,21,1
2642,53,21,1
2643,53,21,1
2644,53,21,1
2645,17,0,1
2646,17,0,1
2647,17,0,1
2648,17,0,1
2649,32,32,10
2650,32,32,10
2651,42,19,3
2652,42,19,3
2653,42,19,3
2654,42,19,3
2655,197,197,3
2656,197,197,3
2657,1,17,3
2658,1,17,3
2659,1,14,2
2660,1,17,3
2661,0,13,2
2662,85,0,2
2663,85,0,2
2664,11,1,1
2665,11,1,1
2666,11,1,1
2667,20,4,2
2668,20,4,2
2669,20,4,2
2670,20,4,2
2671,58,58,1
2672,58,58,1
2673,6,1,1
2674,6,1,1
2675,15,20,4
2676,15,20,4
2677,72,48,2
2678,72,48,2
2679,12,9,1
2680,12,9,1
2681,47,18,1
2682,47,18,1
2683,11,11,1
2684,11,11,1
2685,20,9,3
2686,20,9,3
2687,28,1,2
2688,28,1,2
2689,1,1,1
2690,1,1,1
2691,11,4,3
2692,11,4,3
2693,1,21,1
2694,1,21,1
2695,1,1,1
2696,1,1,1
2697,13,11,3
2698,13,11,3
2699,13,11,3
2700,0,29,1
2701,0,29,1
2702,7,9,3
2703,7,9,3
2704,20,9,1
2705,20,9,1
2706,16,176,1
2707,16,176,1
2708,47,57,11
2709,47,57,11
2710,24,7,2
2711,24,7,2
2712,90,110,8
2713,90,110,8
2714,90,110,8
2715,2,1,1
2716,2,1,1
2717,20,1,2
2718,20,1,2
2719,20,1,2
2720,20,1,2
2721,20,1,2
2722,387,49,1
2723,387,49,1
2724,160,1,1
2725,160,1,1
2726,160,1,1
2727,6,0,1
2728,6,0,1
2729,1,1,1
2730,1,1,1
2731,1,1,1
2732,12,12,3
2733,12,12,3
2734,12,12,3
2735,1,1,1
2736,1,1,1
2737,1,1,1
2738,582,584,46
2739,582,584,46
2740,582,584,46
2741,2,2,2
2742,2,2,2
2743,2,2,2
2744,836,717,28
2745,836,717,28
2746,836,717,28
2747,797,813,27
2748,797,813,27
2749,797,813,27
2750,354,342,18
2751,354,342,18
2752,354,342,18
2753,1101,1136,48
2754,1101,1136,48
2755,1101,1136,48
2756,113,138,15
2757,113,138,15
2758,113,138,15
2759,59,64,7
2760,59,64,7
2761,59,64,7
2762,1,1,1
2763,1,1,1
2764,1,1,1
2765,1198,1198,66
2766,1198,1198,66
2767,1198,1198,66
2768,8,8,3
2769,8,8,3
2770,8,8,3
2771,4,4,2
2772,4,4,2
2773,4,4,2
2774,1,1,1
2775,1,1,1
2776,1,1,1
2777,217,245,28
2778,217,245,28
2779,217,245,28
2780,143,134,7
2781,143,134,7
2782,143,134,7
2783,1,1,1
2784,1,1,1
2785,1,1,1
2786,77,77,6
2787,77,77,6
2788,77,77,6
2789,127,127,8
2790,127,127,8
2791,127,127,8
2792,16,16,2
2793,16,16,2
2794,16,16,2
2795,1,1,1
2796,1,1,1
2797,1,1,1
2798,43,47,1
2799,43,47,1
2800,43,47,1
2801,19,19,4
2802,19,19,4
2803,19,19,4
2804,1,1,1
2805,1,1,1
2806,1,1,1
2807,14,12,5
2808,14,12,5
2809,14,12,5
2810,10,2,2
2811,10,2,2
2812,10,2,2
2813,4,4,2
2814,4,4,2
2815,4,4,2
2816,97,94,13
2817,97,94,13
2818,97,94,13
2819,146,136,11
2820,146,136,11
2821,146,136,11
2822,9,6,1
2823,9,6,1
2824,1,1,1
2825,1,1,1
2826,1,1,1
2827,12,12,12
2828,12,12,12
2829,2,2,1
2830,2,2,1
2831,35,4,3
2832,7,4,1
2833,35,4,3
2834,4060,0,1
2835,4060,0,1
2836,1360,0,1
2837,1360,0,1
2838,3884,0,1
2839,3884,0,1
2840,4776,0,1
2841,4776,0,1
2842,4776,0,1
2843,7,14,7
2844,7,14,7
2845,5,10,5
2846,5,10,5
2847,12,24,8
2848,12,24,8
2849,3,5,3
2850,3,5,3
2851,86,120,9
2852,86,120,9
2853,26,2,1
2854,25,2,1
2855,25,2,1
2856,23,1,3
2857,17,1,1
2858,23,1,3
2859,17,1,1
2860,441,453,52
2861,441,453,52
2862,436,447,52
2863,18,16,7
2864,18,16,7
2865,16,14,2
2866,16,14,2
2867,2,2,1
2868,2,2,1
2869,1,1,1
2870,1,1,1
2871,92,89,6
2872,92,89,6
2873,4,4,1
2874,4,4,1
2875,312,312,18
2876,312,312,18
2877,836,925,62
2878,836,925,62
2879,1,1,1
2880,1,1,1
2881,1,1,1
2882,1,1,1
2883,9,10,2
2884,9,10,2
2885,1280,1361,50
2886,1280,1361,50
2887,27,28,4
2888,27,28,4
2889,234,5,2
2890,234,5,2
2891,10,13,1
2892,6,10,1
2893,10,13,1
2894,17,4,1
2895,17,4,1
2896,4,2,1
2897,4,2,1
2898,10,16,3
2899,10,16,3
2900,11,8,1
2901,11,8,1
2902,12,7,1
2903,12,7,1
2904,21,1,2
2905,21,1,2
2906,21,1,2
2907,21,1,2
2908,4,0,1
2909,4,0,1
2910,4,0,1
2911,4,0,1
2912,1,23,1
2913,1,23,1
2914,70,70,1
2915,70,70,1
2916,70,70,1
2917,70,70,1
2918,240,255,16
2919,240,255,16
2920,241,255,16
2921,92,45,8
2922,92,45,8
2923,92,45,8
2924,13,24,1
2925,13,24,1
2926,106,91,8
2927,106,91,8
2928,106,91,8
2929,106,91,8
2930,140,128,4
2931,140,128,4
2932,140,128,4
2933,140,128,4
2934,2,4,1
2935,2,4,1
2936,2,2,3
2937,2,2,3
2938,38,33,5
2939,38,33,5
2940,38,33,5
2941,38,33,5
2942,0,36,3
2943,0,36,3
2944,61,22,2
2945,61,22,2
2946,61,22,2
2947,2,2,2
2948,2,2,2
2949,1,1,1
2950,1,1,1
2951,1,1,1
2952,31,82,4
2953,31,82,4
2954,78,32,2
2955,78,32,2
2956,78,32,2
2957,1669,1365,2
2958,1949,1333,2
2959,1669,1365,2
2960,1949,1333,2
2961,1669,1365,2
2962,1,1,1
2963,1669,1365,2
2964,1669,1365,2
2965,1949,1333,2
2966,4,3,1
2967,4,3,1
2968,78,32,2
2969,78,32,2
2970,14,0,5
2971,14,0,5
2972,1,1,1
2973,1,1,1
2974,455,288,1
2975,455,288,1
2976,26,0,1
2977,26,0,1
2978,27,0,1
2979,1,1,1
2980,1,1,1
2981,10,2,1
2982,10,2,1
2983,92,45,8
2984,92,45,8
2985,92,45,8
2986,92,45,8
2987,485,203,8
2988,485,203,8
2989,483,203,8
2990,483,203,8
2991,483,203,8
2992,10,13,1
2993,10,13,1
2994,52,52,5
2995,52,52,5
2996,1,1,1
2997,1,1,1
2998,33,16,7
2999,32,15,7
3000,33,16,7
3001,32,15,7
3002,3,3,2
3003,3,3,2
3004,3,3,3
3005,3,3,3
3006,2,2,2
3007,2,2,2
3008,2,2,2
3009,3,3,3
3010,1,4,1
3011,1,4,1
3012,1,4,1
3013,31,22,4
3014,33,23,4
3015,33,23,4
3016,49,6,3
3017,49,6,3
3018,6,12,6
3019,6,12,6
3020,2,8,2
3021,1,4,1
3022,1,4,1
3023,15,13,1
3024,15,13,1
3025,0,70,4
3026,0,70,4
3027,0,17,1
3028,0,17,1
3029,1,2,1
3030,21,21,1
3031,1,2,1
3032,13,62,4
3033,13,62,4
3034,13,62,4
3035,13,62,4
3036,13,62,4
3037,1668,1062,3
3038,8,13,1
3039,1668,1062,3
3040,1928,1195,2
3041,1217,604,2
3042,1737,1124,2
3043,1217,604,2
3044,1668,1062,3
3045,9,1,5
3046,9,1,5
3047,10,1,5
3048,4322,4308,2
3049,7,3,1
3050,7,3,1
3051,12,7,1
3052,2093,1986,2
3053,2093,1986,2
3054,5,1,1
3055,5,1,1
3056,13,24,1
3057,13,24,1
3058,13,24,1
3059,5,2,1
3060,5,2,1
3061,69,22,5
3062,69,22,5
3063,69,22,5
3064,1,1,1
3065,6,5,3
3066,6,5,3
3067,1,1,1
3068,1,1,1
3069,6,5,3
3070,17,11,3
3071,17,11,3
3072,17,11,3
3073,11,28,2
3074,12,29,2
3075,12,29,2
3076,5,28,1
3077,10,1,6
3078,10,1,6
3079,3,39,4
3080,3,39,4
3081,1,1,1
3082,1,1,1
3083,30,6,4
3084,30,6,4
3085,30,6,4
3086,50,52,4
3087,49,51,4
3088,50,52,4
3089,2,2,1
3090,2,2,1
3091,9,2,1
3092,9,2,1
3093,317,265,18
3094,317,265,18
3095,14,3,1
3096,14,3,1
3097,631,221,4
3098,631,221,4
3099,631,221,4
3100,631,221,4
3101,1,4,1
3102,1,4,1
3103,52,0,4
3104,52,0,4
3105,7,4,1
3106,7,4,1
3107,24,0,4
3108,24,0,4
3109,24,0,4
3110,24,0,4
3111,23,0,1
3112,23,0,1
3113,21,20,4
3114,21,20,4
3115,8,1,1
3116,8,1,1
3117,30,0,2
3118,30,0,2
3119,6,14,1
3120,6,14,1
3121,1,1,1
3122,1,1,1
3123,6,14,1
3124,6,14,1
3125,3,3,1
3126,3,3,1
3127,74,95,9
3128,74,95,9
3129,3,3,3
3130,3,3,3
3131,1,1,1
3132,1,1,1
3133,2,2,1
3134,2,2,1
3135,1674,1500,10
3136,1678,1500,10
3137,1678,1500,10
3138,1,1,1
3139,1,1,1
3140,20,23,6
3141,20,23,6
3142,2,2,1
3143,2,2,1
3144,0,0,2
3145,0,0,2
3146,130,2,5
3147,130,2,5
3148,130,2,5
3149,94,0,7
3150,94,0,7
3151,1,9,2
3152,1,9,2
3153,1,10,1
3154,1,10,1
3155,1,9,1
3156,1,9,1
3157,1719,0,1
3158,1719,0,1
3159,1719,0,1
3160,105,105,19
3161,105,105,19
3162,7,2,1
3163,7,2,1
3164,7,2,1
3165,79,154,24
3166,74,344,61
3167,72,151,24
3168,73,344,61
3169,73,344,61
3170,79,154,24
3171,55,231,2
3172,55,231,2
3173,2,2,1
3174,2,2,1
3175,2,2,1
3176,2,2,1
3177,10,2,1
3178,10,2,1
3179,544,545,32
3180,544,545,32
3181,544,545,32
3182,3,2,1
3183,3,2,1
3184,3,2,1
3185,54,38,4
3186,54,38,4
3187,54,38,4
